Cbir_RNA3_R0	gene_0
Aech_RNA14576_R1	gene_7242
Cbir_RNA12245_R0	gene_7243
Cbir_RNA12250_R0	gene_7244
Dqua_RNA2799_R8	gene_7245
Lhum_RNA21163_R2	gene_7246
Lhum_RNA21161_R0	gene_7247
Amel_RNA28268_R8	gene_7248
Cbir_RNA12264_R0	gene_7249
Cbir_RNA12263_R0	gene_7249
Cbir_RNA12268_R0	gene_7250
Cbir_RNA12269_R0	gene_7250
Cbir_RNA12275_R0	gene_7251
Cbir_RNA12277_R0	gene_7252
Cbir_RNA12278_R0	gene_7252
Dmel_RNA23141_R0	gene_7252
Cbir_RNA12296_R0	gene_7253
Cbir_RNA12319_R1	gene_7253
Nvit_RNA13377_R1	gene_7253
Cbir_RNA12301_R0	gene_7254
Cbir_RNA12300_R0	gene_7254
Lhum_RNA19827_R0	gene_7254
Cbir_RNA12302_R0	gene_7255
Cbir_RNA12307_R0	gene_7256
Cbir_RNA12315_R0	gene_7257
Cbir_RNA12316_R0	gene_7257
Cbir_RNA12318_R0	gene_7258
Sinv_RNA14377_R0	gene_7258
Cbir_RNA12320_R0	gene_7259
Cbir_RNA12322_R0	gene_7260
Cbir_RNA12323_R0	gene_7261
Amel_RNA25995_R0	gene_7261
Lhum_RNA10209_R0	gene_7262
Cbir_RNA12326_R0	gene_7262
Cbir_RNA12327_R0	gene_7262
Dqua_RNA8889_R0	gene_7262
Cbir_RNA12328_R0	gene_7263
Mpha_RNA8411_R0	gene_7263
Dqua_RNA13168_R1	gene_7264
Cbir_RNA12341_R0	gene_7265
Cbir_RNA12344_R0	gene_7266
Cbir_RNA12346_R0	gene_7267
Nvit_RNA25416_R3	gene_7268
Cbir_RNA16808_R7	gene_7269
Cbir_RNA12101_R2	gene_7270
Sinv_RNA18064_R7	gene_7271
Cbir_RNA4875_R9	gene_7272
Nvit_RNA25416_R2	gene_7273
Cbir_RNA1246_R9	gene_7274
Sinv_RNA15320_R6	gene_7275
Cbir_RNA12347_R0	gene_7276
Lhum_RNA16703_R4	gene_7277
Sinv_RNA12732_R5	gene_7278
Lhum_RNA7546_R0	gene_7279
Sinv_RNA21135_R1	gene_7280
Cbir_RNA12348_R0	gene_7281
Aech_RNA14458_R5	gene_7282
Aech_RNA3250_R6	gene_7283
Aech_RNA17814_R0	gene_7284
Mpha_RNA2832_R6	gene_7285
Cbir_RNA12349_R2	gene_7286
Sinv_RNA7399_R0	gene_7287
Aech_RNA21384_R0	gene_7288
Cbir_RNA25211_R6	gene_7289
Cbir_RNA12350_R0	gene_7290
Cbir_RNA12355_R0	gene_7291
Cbir_RNA12361_R0	gene_7292
Cbir_RNA12363_R0	gene_7293
Amel_RNA27248_R0	gene_7293
Mpha_RNA11977_R0	gene_7293
Mpha_RNA20189_R0	gene_7293
Cbir_RNA12367_R0	gene_7294
Cbir_RNA12369_R0	gene_7295
Cbir_RNA12374_R0	gene_7296
Dmel_RNA3683_R0	gene_7296
Cbir_RNA12375_R0	gene_7297
Lhum_RNA3860_R0	gene_7297
Dqua_RNA9696_R9	gene_7298
Aech_RNA5635_R1	gene_7299
Nvit_RNA25432_R9	gene_7300
Cbir_RNA12377_R0	gene_7301
Cbir_RNA12351_R0	gene_7302
Mpha_RNA16959_R0	gene_7302
Amel_RNA24304_R0	gene_7302
Cbir_RNA12353_R0	gene_7303
Aech_RNA2099_R0	gene_7303
Dmel_RNA31894_R0	gene_7303
Cbir_RNA12358_R0	gene_7304
Cbir_RNA12360_R0	gene_7305
Cbir_RNA12362_R0	gene_7306
Cbir_RNA12364_R0	gene_7307
Cbir_RNA12366_R0	gene_7308
Cbir_RNA12365_R0	gene_7308
Dqua_RNA20905_R2	gene_7308
Cbir_RNA12368_R0	gene_7309
Cbir_RNA12372_R0	gene_7310
Dmel_RNA15792_R0	gene_7311
Amel_RNA25337_R2	gene_7312
Dqua_RNA11890_R2	gene_7312
Cbir_RNA12409_R0	gene_7313
Cbir_RNA12413_R0	gene_7314
Cbir_RNA22242_R1	gene_7314
Sinv_RNA16438_R2	gene_7314
Lhum_RNA1039_R1	gene_7314
Sinv_RNA21947_R1	gene_7314
Cbir_RNA3187_R2	gene_7314
Sinv_RNA19160_R2	gene_7314
Lhum_RNA19756_R8	gene_7314
Cbir_RNA12416_R0	gene_7315
Cbir_RNA12420_R0	gene_7316
Cbir_RNA12421_R0	gene_7317
Cbir_RNA12424_R0	gene_7318
Sinv_RNA13777_R0	gene_7318
Sinv_RNA6279_R0	gene_7318
Dmel_RNA15012_R4	gene_7319
Cbir_RNA12432_R0	gene_7320
Cbir_RNA12431_R0	gene_7321
Dqua_RNA8675_R2	gene_7321
Dqua_RNA22554_R3	gene_7321
Cbir_RNA12438_R0	gene_7322
Cbir_RNA12441_R0	gene_7323
Cbir_RNA12446_R0	gene_7324
Amel_RNA25200_R0	gene_7324
Nvit_RNA21647_R0	gene_7324
Dmel_RNA18256_R2	gene_7324
Dmel_RNA14696_R1	gene_7324
Nvit_RNA2286_R5	gene_7324
Cbir_RNA12378_R0	gene_7325
Cbir_RNA12379_R0	gene_7325
Cbir_RNA11374_R1	gene_7326
Cbir_RNA12383_R0	gene_7327
Nvit_RNA23204_R0	gene_7327
Amel_RNA28392_R5	gene_7328
Lhum_RNA17533_R0	gene_7329
Cbir_RNA12381_R0	gene_7330
Cbir_RNA12389_R0	gene_7331
Cbir_RNA12388_R0	gene_7332
Cbir_RNA12387_R0	gene_7333
Dqua_RNA11874_R0	gene_7333
Aech_RNA5268_R0	gene_7334
Cbir_RNA12394_R0	gene_7335
Cbir_RNA12392_R0	gene_7335
Cbir_RNA12393_R0	gene_7335
Cbir_RNA12396_R0	gene_7335
Mpha_RNA21839_R0	gene_7335
Cbir_RNA12397_R0	gene_7336
Dqua_RNA11890_R0	gene_7336
Cbir_RNA12406_R0	gene_7337
Lhum_RNA17553_R0	gene_7337
Cbir_RNA12412_R0	gene_7338
Cbir_RNA12408_R0	gene_7339
Cbir_RNA12418_R0	gene_7340
Cbir_RNA12427_R0	gene_7341
Cbir_RNA12433_R0	gene_7342
Nvit_RNA10049_R1	gene_7342
Mpha_RNA9334_R1	gene_7342
Aech_RNA5300_R2	gene_7342
Aech_RNA5301_R2	gene_7342
Cbir_RNA24115_R1	gene_7342
Sinv_RNA11560_R1	gene_7342
Cbir_RNA12437_R0	gene_7343
Nvit_RNA3134_R0	gene_7343
Cbir_RNA12443_R0	gene_7344
Dqua_RNA22616_R0	gene_7345
Mpha_RNA18273_R0	gene_7345
Cbir_RNA12450_R0	gene_7346
Cbir_RNA12449_R0	gene_7346
Amel_RNA29165_R0	gene_7346
Nvit_RNA5763_R0	gene_7347
Cbir_RNA21543_R8	gene_7348
Cbir_RNA134_R4	gene_7349
Cbir_RNA18402_R1	gene_7350
Nvit_RNA5763_R1	gene_7351
Cbir_RNA12457_R0	gene_7352
Aech_RNA20479_R0	gene_7353
Cbir_RNA12469_R0	gene_7354
Cbir_RNA12471_R0	gene_7354
Sinv_RNA4989_R0	gene_7355
Cbir_RNA12476_R0	gene_7356
Cbir_RNA12481_R0	gene_7357
Aech_RNA13246_R0	gene_7357
Cbir_RNA12484_R0	gene_7358
Lhum_RNA19676_R0	gene_7358
Cbir_RNA12486_R0	gene_7359
Cbir_RNA12487_R0	gene_7360
Cbir_RNA12490_R0	gene_7361
Aech_RNA7842_R0	gene_7361
Nvit_RNA26076_R0	gene_7361
Cbir_RNA12493_R0	gene_7362
Cbir_RNA12495_R0	gene_7363
Cbir_RNA12499_R0	gene_7364
Cbir_RNA12504_R0	gene_7365
Nvit_RNA25603_R0	gene_7365
Cbir_RNA12505_R0	gene_7366
Cbir_RNA12515_R0	gene_7367
Mpha_RNA6826_R0	gene_7367
Amel_RNA1272_R1	gene_7367
Dmel_RNA261_R2	gene_7367
Cbir_RNA12516_R0	gene_7368
Cbir_RNA12520_R1	gene_7369
Cbir_RNA12522_R0	gene_7370
Cbir_RNA12521_R0	gene_7371
Cbir_RNA12528_R0	gene_7372
Cbir_RNA12531_R0	gene_7373
Cbir_RNA12532_R0	gene_7374
Mpha_RNA18196_R0	gene_7375
Cbir_RNA12534_R0	gene_7376
Cbir_RNA12538_R0	gene_7377
Nvit_RNA1032_R0	gene_7377
Dqua_RNA23457_R1	gene_7377
Nvit_RNA13975_R3	gene_7377
Sinv_RNA4244_R3	gene_7377
Nvit_RNA21129_R0	gene_7377
Dqua_RNA17750_R0	gene_7378
Cbir_RNA12544_R0	gene_7379
Cbir_RNA12547_R0	gene_7380
Sinv_RNA12034_R1	gene_7380
Cbir_RNA12551_R0	gene_7381
Cbir_RNA12555_R0	gene_7382
Cbir_RNA12557_R0	gene_7383
Cbir_RNA12563_R0	gene_7384
Sinv_RNA16510_R0	gene_7384
Lhum_RNA14532_R0	gene_7384
Mpha_RNA23568_R0	gene_7385
Cbir_RNA12567_R0	gene_7386
Aech_RNA9053_R0	gene_7386
Nvit_RNA23398_R0	gene_7386
Cbir_RNA12569_R0	gene_7387
Cbir_RNA12568_R0	gene_7388
Mpha_RNA22594_R0	gene_7389
Dqua_RNA7428_R0	gene_7389
Cbir_RNA12573_R0	gene_7389
Cbir_RNA12577_R0	gene_7390
Cbir_RNA12590_R0	gene_7391
Cbir_RNA12604_R0	gene_7392
Mpha_RNA12821_R0	gene_7392
Cbir_RNA12611_R0	gene_7393
Cbir_RNA12615_R0	gene_7394
Cbir_RNA12616_R0	gene_7394
Mpha_RNA9592_R0	gene_7395
Cbir_RNA12626_R0	gene_7396
Cbir_RNA12631_R0	gene_7397
Cbir_RNA12630_R0	gene_7397
Cbir_RNA12632_R0	gene_7397
Aech_RNA4101_R0	gene_7397
Cbir_RNA12639_R0	gene_7398
Cbir_RNA12644_R0	gene_7399
Cbir_RNA12665_R0	gene_7400
Cbir_RNA12666_R0	gene_7400
Dmel_RNA19868_R0	gene_7400
Cbir_RNA12670_R0	gene_7401
Cbir_RNA12671_R0	gene_7401
Cbir_RNA12673_R0	gene_7402
Lhum_RNA15935_R0	gene_7402
Dqua_RNA9699_R0	gene_7402
Aech_RNA18655_R0	gene_7402
Cbir_RNA12681_R0	gene_7403
Cbir_RNA12684_R0	gene_7404
Lhum_RNA13245_R0	gene_7404
Mpha_RNA21191_R0	gene_7404
Sinv_RNA9541_R0	gene_7405
Cbir_RNA12694_R0	gene_7406
Cbir_RNA12697_R0	gene_7407
Cbir_RNA12702_R0	gene_7408
Aech_RNA10021_R0	gene_7408
Nvit_RNA20928_R0	gene_7408
Cbir_RNA12706_R0	gene_7409
Cbir_RNA12710_R0	gene_7410
Lhum_RNA13316_R0	gene_7410
Mpha_RNA1047_R0	gene_7411
Cbir_RNA12725_R0	gene_7412
Cbir_RNA12730_R0	gene_7413
Cbir_RNA12737_R0	gene_7414
Cbir_RNA12743_R0	gene_7415
Dmel_RNA12765_R0	gene_7415
Cbir_RNA12746_R0	gene_7416
Aech_RNA18784_R0	gene_7416
Aech_RNA18782_R0	gene_7417
Cbir_RNA12750_R0	gene_7418
Cbir_RNA12749_R0	gene_7419
Sinv_RNA20533_R0	gene_7420
Cbir_RNA12753_R0	gene_7421
Sinv_RNA15288_R0	gene_7421
Mpha_RNA21092_R0	gene_7422
Cbir_RNA12755_R0	gene_7423
Cbir_RNA12757_R0	gene_7424
Cbir_RNA12759_R0	gene_7424
Cbir_RNA12760_R0	gene_7425
Lhum_RNA14429_R0	gene_7425
Amel_RNA19844_R1	gene_7425
Cbir_RNA12762_R0	gene_7426
Amel_RNA19838_R0	gene_7426
Cbir_RNA12766_R0	gene_7427
Cbir_RNA12769_R0	gene_7428
Cbir_RNA12772_R0	gene_7429
Cbir_RNA12782_R0	gene_7430
Lhum_RNA14400_R0	gene_7430
Dqua_RNA17855_R0	gene_7430
Cbir_RNA12787_R0	gene_7431
Cbir_RNA12789_R0	gene_7432
Cbir_RNA12797_R0	gene_7433
Amel_RNA19913_R0	gene_7434
Cbir_RNA12799_R0	gene_7435
Cbir_RNA12800_R0	gene_7436
Cbir_RNA12804_R0	gene_7437
Dqua_RNA8162_R0	gene_7437
Cbir_RNA12810_R0	gene_7438
Cbir_RNA12815_R0	gene_7439
Cbir_RNA12814_R0	gene_7439
Mpha_RNA15_R0	gene_7439
Cbir_RNA12820_R0	gene_7440
Cbir_RNA12821_R0	gene_7441
Cbir_RNA12825_R0	gene_7442
Cbir_RNA12827_R0	gene_7442
Cbir_RNA12828_R0	gene_7442
Sinv_RNA3494_R0	gene_7442
Cbir_RNA12831_R0	gene_7443
Cbir_RNA12838_R0	gene_7444
Cbir_RNA12844_R0	gene_7445
Mpha_RNA18640_R0	gene_7445
Cbir_RNA12845_R0	gene_7446
Cbir_RNA12850_R0	gene_7447
Mpha_RNA20398_R0	gene_7447
Cbir_RNA12851_R0	gene_7448
Aech_RNA7927_R0	gene_7449
Cbir_RNA12872_R0	gene_7450
Cbir_RNA12875_R0	gene_7451
Aech_RNA7917_R0	gene_7451
Cbir_RNA12877_R0	gene_7452
Nvit_RNA19500_R0	gene_7453
Aech_RNA21234_R1	gene_7453
Aech_RNA20202_R0	gene_7454
Cbir_RNA12880_R0	gene_7455
Aech_RNA12809_R1	gene_7456
Cbir_RNA12887_R0	gene_7457
Aech_RNA20448_R0	gene_7458
Cbir_RNA12889_R0	gene_7459
Cbir_RNA12888_R0	gene_7460
Cbir_RNA12891_R0	gene_7461
Cbir_RNA12896_R0	gene_7462
Cbir_RNA12898_R0	gene_7462
Nvit_RNA17592_R0	gene_7462
Nvit_RNA23433_R2	gene_7462
Dmel_RNA9793_R2	gene_7462
Cbir_RNA12899_R0	gene_7463
Cbir_RNA12901_R0	gene_7464
Cbir_RNA12905_R0	gene_7465
Aech_RNA20434_R0	gene_7465
Cbir_RNA12911_R0	gene_7466
Cbir_RNA12912_R0	gene_7467
Lhum_RNA12194_R0	gene_7468
Cbir_RNA12926_R0	gene_7468
Cbir_RNA12923_R0	gene_7468
Cbir_RNA12924_R0	gene_7468
Amel_RNA20864_R0	gene_7468
Nvit_RNA24550_R0	gene_7468
Cbir_RNA12928_R0	gene_7469
Cbir_RNA12929_R0	gene_7470
Sinv_RNA16045_R2	gene_7471
Mpha_RNA8453_R0	gene_7472
Cbir_RNA12456_R0	gene_7473
Cbir_RNA12461_R0	gene_7474
Cbir_RNA12459_R0	gene_7474
Cbir_RNA12460_R0	gene_7474
Cbir_RNA12465_R0	gene_7475
Cbir_RNA12467_R0	gene_7476
Sinv_RNA22024_R5	gene_7477
Cbir_RNA12468_R0	gene_7478
Aech_RNA19461_R0	gene_7478
Sinv_RNA4986_R0	gene_7479
Cbir_RNA12473_R0	gene_7480
Amel_RNA24732_R0	gene_7480
Mpha_RNA3255_R0	gene_7481
Cbir_RNA12479_R0	gene_7482
Cbir_RNA12480_R0	gene_7483
Cbir_RNA12482_R0	gene_7484
Cbir_RNA12488_R0	gene_7485
Amel_RNA18708_R0	gene_7485
Cbir_RNA12489_R0	gene_7486
Cbir_RNA12503_R0	gene_7487
Dmel_RNA10304_R0	gene_7487
Dmel_RNA25243_R1	gene_7487
Cbir_RNA12507_R0	gene_7488
Cbir_RNA12525_R0	gene_7489
Cbir_RNA12535_R0	gene_7490
Cbir_RNA12537_R0	gene_7491
Cbir_RNA12539_R0	gene_7492
Cbir_RNA12543_R0	gene_7493
Lhum_RNA8972_R0	gene_7493
Cbir_RNA12545_R0	gene_7494
Aech_RNA14544_R0	gene_7494
Nvit_RNA3921_R0	gene_7494
Cbir_RNA12549_R0	gene_7495
Amel_RNA16410_R0	gene_7495
Cbir_RNA12556_R0	gene_7496
Cbir_RNA12564_R0	gene_7497
Cbir_RNA12566_R0	gene_7498
Cbir_RNA12572_R0	gene_7499
Nvit_RNA15206_R0	gene_7499
Amel_RNA3351_R0	gene_7499
Cbir_RNA12575_R0	gene_7500
Cbir_RNA12576_R0	gene_7501
Cbir_RNA12588_R0	gene_7502
Cbir_RNA12592_R0	gene_7503
Aech_RNA20442_R0	gene_7504
Cbir_RNA12610_R0	gene_7505
Nvit_RNA1426_R0	gene_7505
Nvit_RNA11848_R2	gene_7505
Cbir_RNA12607_R0	gene_7506
Cbir_RNA12603_R0	gene_7507
Cbir_RNA12609_R0	gene_7508
Dqua_RNA12564_R0	gene_7509
Cbir_RNA12617_R0	gene_7510
Cbir_RNA12619_R0	gene_7511
Cbir_RNA12621_R0	gene_7512
Cbir_RNA12625_R0	gene_7513
Sinv_RNA10202_R0	gene_7514
Cbir_RNA12627_R0	gene_7515
Cbir_RNA12628_R0	gene_7516
Cbir_RNA12629_R0	gene_7517
Cbir_RNA12636_R0	gene_7518
Sinv_RNA10180_R0	gene_7518
Cbir_RNA12641_R0	gene_7519
Sinv_RNA19999_R8	gene_7520
Cbir_RNA12653_R0	gene_7521
Cbir_RNA12650_R0	gene_7521
Cbir_RNA12655_R0	gene_7521
Cbir_RNA12652_R0	gene_7521
Cbir_RNA12651_R0	gene_7521
Cbir_RNA12657_R0	gene_7522
Cbir_RNA12658_R0	gene_7522
Cbir_RNA12660_R0	gene_7522
Cbir_RNA12661_R0	gene_7522
Cbir_RNA12667_R0	gene_7523
Amel_RNA13184_R0	gene_7523
Dqua_RNA12020_R0	gene_7524
Dqua_RNA21613_R0	gene_7525
Cbir_RNA12680_R0	gene_7526
Cbir_RNA12683_R0	gene_7527
Cbir_RNA12686_R0	gene_7528
Cbir_RNA12689_R0	gene_7529
Cbir_RNA12691_R0	gene_7530
Cbir_RNA12692_R0	gene_7530
Cbir_RNA12695_R0	gene_7531
Cbir_RNA12696_R0	gene_7531
Cbir_RNA12793_R1	gene_7532
Dqua_RNA12228_R1	gene_7532
Cbir_RNA19192_R1	gene_7533
Cbir_RNA12700_R0	gene_7534
Cbir_RNA12698_R0	gene_7534
Cbir_RNA12699_R0	gene_7534
Sinv_RNA9549_R0	gene_7534
Mpha_RNA12007_R0	gene_7534
Cbir_RNA12704_R0	gene_7535
Mpha_RNA8621_R0	gene_7535
Cbir_RNA12705_R0	gene_7536
Cbir_RNA12713_R0	gene_7537
Cbir_RNA12714_R0	gene_7538
Cbir_RNA12716_R0	gene_7538
Cbir_RNA12715_R0	gene_7538
Lhum_RNA14470_R0	gene_7538
Lhum_RNA14471_R0	gene_7538
Lhum_RNA14473_R0	gene_7538
Dqua_RNA17789_R0	gene_7538
Dqua_RNA17788_R0	gene_7538
Aech_RNA18813_R0	gene_7538
Mpha_RNA9117_R0	gene_7538
Mpha_RNA9119_R0	gene_7538
Mpha_RNA9118_R0	gene_7538
Mpha_RNA9120_R0	gene_7538
Mpha_RNA18053_R0	gene_7538
Mpha_RNA18052_R0	gene_7538
Cbir_RNA12726_R0	gene_7539
Cbir_RNA12728_R0	gene_7539
Cbir_RNA12727_R0	gene_7539
Aech_RNA18801_R0	gene_7540
Cbir_RNA12741_R0	gene_7541
Dmel_RNA27934_R0	gene_7542
Aech_RNA18779_R0	gene_7543
Cbir_RNA12752_R0	gene_7544
Cbir_RNA12756_R0	gene_7545
Cbir_RNA12765_R0	gene_7546
Cbir_RNA12764_R0	gene_7546
Cbir_RNA12763_R0	gene_7546
Lhum_RNA14422_R0	gene_7546
Amel_RNA19837_R0	gene_7546
Cbir_RNA12768_R0	gene_7547
Cbir_RNA12770_R0	gene_7548
Aech_RNA18753_R0	gene_7548
Cbir_RNA12777_R0	gene_7549
Aech_RNA18750_R0	gene_7549
Cbir_RNA12780_R0	gene_7550
Cbir_RNA12779_R0	gene_7550
Cbir_RNA12781_R0	gene_7550
Lhum_RNA14405_R0	gene_7550
Cbir_RNA12783_R0	gene_7551
Cbir_RNA12785_R0	gene_7552
Cbir_RNA12788_R0	gene_7553
Aech_RNA16729_R0	gene_7553
Dqua_RNA8178_R0	gene_7553
Cbir_RNA12790_R0	gene_7554
Dmel_RNA25913_R0	gene_7554
Cbir_RNA12791_R0	gene_7555
Cbir_RNA12793_R0	gene_7556
Dqua_RNA12228_R0	gene_7556
Cbir_RNA12795_R0	gene_7557
Cbir_RNA12796_R0	gene_7557
Nvit_RNA16859_R0	gene_7557
Cbir_RNA12798_R0	gene_7558
Aech_RNA9066_R0	gene_7558
Lhum_RNA12167_R0	gene_7559
Cbir_RNA12801_R0	gene_7560
Cbir_RNA12805_R0	gene_7561
Cbir_RNA12806_R0	gene_7561
Nvit_RNA23058_R0	gene_7561
Cbir_RNA12807_R0	gene_7562
Cbir_RNA12808_R0	gene_7563
Lhum_RNA13077_R0	gene_7563
Cbir_RNA12811_R0	gene_7564
Cbir_RNA12812_R0	gene_7565
Dmel_RNA21003_R0	gene_7566
Cbir_RNA12817_R0	gene_7567
Dqua_RNA1020_R0	gene_7567
Cbir_RNA12830_R0	gene_7568
Cbir_RNA12834_R0	gene_7569
Cbir_RNA12833_R0	gene_7569
Cbir_RNA12841_R0	gene_7570
Lhum_RNA12129_R0	gene_7570
Cbir_RNA12846_R0	gene_7571
Aech_RNA7939_R0	gene_7571
Dmel_RNA17098_R0	gene_7571
Cbir_RNA12847_R0	gene_7572
Cbir_RNA12852_R0	gene_7573
Dmel_RNA4803_R0	gene_7573
Cbir_RNA12854_R0	gene_7574
Cbir_RNA12856_R0	gene_7574
Cbir_RNA12858_R0	gene_7575
Cbir_RNA12863_R0	gene_7576
Cbir_RNA12867_R0	gene_7577
Aech_RNA7921_R0	gene_7577
Cbir_RNA12869_R0	gene_7577
Cbir_RNA12868_R0	gene_7577
Cbir_RNA12870_R0	gene_7577
Dqua_RNA12065_R0	gene_7577
Amel_RNA25398_R1	gene_7577
Nvit_RNA20491_R1	gene_7577
Cbir_RNA12876_R0	gene_7578
Aech_RNA21234_R0	gene_7579
Sinv_RNA2154_R3	gene_7580
Aech_RNA20200_R0	gene_7581
Cbir_RNA12885_R0	gene_7582
Cbir_RNA12882_R0	gene_7582
Cbir_RNA12900_R0	gene_7583
Cbir_RNA12903_R0	gene_7584
Cbir_RNA12906_R0	gene_7585
Cbir_RNA12907_R0	gene_7585
Cbir_RNA12916_R0	gene_7586
Cbir_RNA12920_R0	gene_7587
Lhum_RNA12190_R0	gene_7587
Cbir_RNA12922_R0	gene_7588
Amel_RNA20866_R0	gene_7588
Cbir_RNA12925_R0	gene_7589
Lhum_RNA12195_R0	gene_7589
Amel_RNA20868_R0	gene_7589
Sinv_RNA16559_R0	gene_7589
Cbir_RNA12927_R0	gene_7590
Aech_RNA17829_R0	gene_7590
Aech_RNA16707_R0	gene_7590
Aech_RNA16701_R0	gene_7590
Sinv_RNA8848_R0	gene_7590
Sinv_RNA975_R0	gene_7590
Lhum_RNA101_R0	gene_7591
Nvit_RNA25921_R1	gene_7592
Mpha_RNA1038_R7	gene_7593
Sinv_RNA20004_R1	gene_7594
Dqua_RNA23254_R1	gene_7595
Cbir_RNA23180_R3	gene_7596
Sinv_RNA2386_R2	gene_7597
Mpha_RNA5377_R7	gene_7598
Aech_RNA7788_R5	gene_7599
Cbir_RNA24044_R1	gene_7600
Sinv_RNA19872_R2	gene_7601
Cbir_RNA12932_R0	gene_7602
Cbir_RNA12933_R0	gene_7602
Cbir_RNA7674_R1	gene_7602
Aech_RNA8570_R2	gene_7602
Aech_RNA9940_R3	gene_7602
Mpha_RNA11567_R9	gene_7603
Cbir_RNA12935_R1	gene_7604
Lhum_RNA122_R6	gene_7605
Cbir_RNA12937_R0	gene_7606
Lhum_RNA7096_R6	gene_7607
Cbir_RNA17616_R3	gene_7608
Aech_RNA3705_R1	gene_7609
Mpha_RNA12237_R0	gene_7610
Cbir_RNA12935_R0	gene_7611
Cbir_RNA12936_R0	gene_7612
Nvit_RNA6094_R6	gene_7613
Lhum_RNA1626_R0	gene_7614
Lhum_RNA4732_R0	gene_7615
Nvit_RNA25534_R3	gene_7616
Cbir_RNA12939_R0	gene_7617
Cbir_RNA12941_R0	gene_7618
Cbir_RNA12943_R0	gene_7619
Cbir_RNA12945_R0	gene_7620
Cbir_RNA7314_R1	gene_7621
Cbir_RNA12946_R0	gene_7622
Cbir_RNA12952_R0	gene_7623
Cbir_RNA12951_R0	gene_7623
Dqua_RNA10338_R9	gene_7624
Lhum_RNA6986_R5	gene_7625
Cbir_RNA12963_R0	gene_7626
Cbir_RNA12968_R0	gene_7627
Aech_RNA14237_R0	gene_7627
Dmel_RNA22142_R0	gene_7627
Cbir_RNA12969_R0	gene_7628
Cbir_RNA12974_R0	gene_7629
Cbir_RNA12976_R0	gene_7630
Aech_RNA14226_R0	gene_7631
Cbir_RNA12978_R0	gene_7632
Cbir_RNA12981_R0	gene_7633
Aech_RNA14224_R0	gene_7633
Dmel_RNA34292_R0	gene_7633
Cbir_RNA12938_R0	gene_7634
Cbir_RNA12944_R0	gene_7635
Amel_RNA24502_R8	gene_7636
Dmel_RNA11936_R0	gene_7637
Mpha_RNA14106_R0	gene_7638
Cbir_RNA12960_R0	gene_7639
Mpha_RNA18800_R0	gene_7639
Dqua_RNA20403_R0	gene_7639
Dqua_RNA20401_R0	gene_7639
Dqua_RNA20402_R0	gene_7639
Cbir_RNA12962_R0	gene_7640
Sinv_RNA2140_R0	gene_7640
Cbir_RNA12967_R0	gene_7641
Mpha_RNA23642_R3	gene_7642
Lhum_RNA17668_R0	gene_7643
Cbir_RNA12972_R0	gene_7643
Cbir_RNA12971_R0	gene_7643
Cbir_RNA12973_R0	gene_7644
Cbir_RNA12975_R0	gene_7645
Mpha_RNA5887_R0	gene_7645
Dmel_RNA20239_R1	gene_7645
Cbir_RNA12986_R0	gene_7646
Cbir_RNA12990_R0	gene_7647
Cbir_RNA12993_R0	gene_7648
Cbir_RNA23848_R3	gene_7648
Sinv_RNA17288_R2	gene_7648
Cbir_RNA12994_R0	gene_7649
Cbir_RNA24644_R7	gene_7650
Cbir_RNA20822_R3	gene_7651
Cbir_RNA134_R5	gene_7652
Cbir_RNA11782_R5	gene_7653
Dqua_RNA20631_R9	gene_7654
Dqua_RNA10854_R2	gene_7655
Cbir_RNA12996_R0	gene_7656
Cbir_RNA6922_R6	gene_7657
Sinv_RNA18064_R3	gene_7658
Cbir_RNA13005_R0	gene_7659
Cbir_RNA9103_R3	gene_7660
Cbir_RNA13006_R0	gene_7661
Lhum_RNA18314_R0	gene_7661
Dmel_RNA31319_R0	gene_7661
Dmel_RNA31320_R0	gene_7661
Cbir_RNA22125_R6	gene_7662
Cbir_RNA13012_R0	gene_7663
Cbir_RNA13013_R0	gene_7663
Cbir_RNA13015_R0	gene_7664
Dqua_RNA2800_R0	gene_7664
Aech_RNA3934_R9	gene_7665
Cbir_RNA13016_R0	gene_7666
Cbir_RNA12997_R0	gene_7667
Cbir_RNA13001_R0	gene_7668
Cbir_RNA22125_R7	gene_7669
Lhum_RNA18311_R0	gene_7670
Cbir_RNA13010_R0	gene_7671
Cbir_RNA18148_R1	gene_7672
Cbir_RNA17670_R7	gene_7673
Cbir_RNA21758_R9	gene_7674
Mpha_RNA11787_R0	gene_7675
Cbir_RNA3333_R2	gene_7676
Cbir_RNA5034_R7	gene_7677
Cbir_RNA15441_R5	gene_7678
Cbir_RNA15440_R3	gene_7679
Cbir_RNA1650_R9	gene_7680
Lhum_RNA19050_R7	gene_7681
Cbir_RNA13019_R0	gene_7682
Mpha_RNA2762_R5	gene_7683
Cbir_RNA10794_R1	gene_7684
Lhum_RNA1762_R8	gene_7685
Mpha_RNA7038_R3	gene_7686
Lhum_RNA33_R4	gene_7687
Sinv_RNA13208_R4	gene_7688
Cbir_RNA18628_R9	gene_7689
Lhum_RNA5041_R1	gene_7690
Lhum_RNA4691_R3	gene_7691
Cbir_RNA13023_R0	gene_7692
Amel_RNA21211_R1	gene_7692
Cbir_RNA13030_R0	gene_7693
Cbir_RNA12346_R5	gene_7694
Cbir_RNA13031_R0	gene_7695
Sinv_RNA1959_R0	gene_7696
Sinv_RNA21353_R0	gene_7696
