Cbir_RNA17330_R5	gene_0
Aech_RNA12889_R0	gene_8839
Amel_RNA4556_R6	gene_8839
Amel_RNA4535_R3	gene_8839
Aech_RNA12901_R0	gene_8840
Aech_RNA12896_R1	gene_8840
Amel_RNA4556_R3	gene_8840
Aech_RNA12905_R0	gene_8841
Aech_RNA12879_R0	gene_8842
Sinv_RNA6963_R0	gene_8842
Dqua_RNA20128_R0	gene_8842
Amel_RNA28464_R0	gene_8842
Dqua_RNA13023_R6	gene_8842
Aech_RNA12887_R0	gene_8843
Aech_RNA12894_R0	gene_8844
Amel_RNA4556_R4	gene_8844
Amel_RNA4535_R2	gene_8844
Dqua_RNA11397_R5	gene_8844
Aech_RNA12902_R0	gene_8845
Aech_RNA12868_R0	gene_8846
Aech_RNA12874_R0	gene_8847
Mpha_RNA6792_R0	gene_8848
Mpha_RNA14900_R0	gene_8849
Mpha_RNA6792_R1	gene_8850
Aech_RNA12867_R0	gene_8851
Mpha_RNA16266_R1	gene_8852
Aech_RNA12885_R0	gene_8853
Aech_RNA12883_R0	gene_8854
Aech_RNA12884_R0	gene_8855
Aech_RNA12886_R0	gene_8856
Amel_RNA28464_R5	gene_8856
Dqua_RNA11397_R4	gene_8857
Aech_RNA12871_R0	gene_8858
Aech_RNA12900_R0	gene_8859
Amel_RNA4535_R0	gene_8859
Sinv_RNA6956_R1	gene_8860
Aech_RNA12908_R0	gene_8861
Aech_RNA12909_R0	gene_8862
Aech_RNA12911_R0	gene_8863
Aech_RNA12915_R0	gene_8864
Amel_RNA28578_R7	gene_8864
Aech_RNA12915_R1	gene_8865
Aech_RNA12910_R0	gene_8866
Sinv_RNA6981_R0	gene_8867
Cbir_RNA16780_R1	gene_8868
Dqua_RNA11399_R0	gene_8868
Dqua_RNA11405_R1	gene_8868
Cbir_RNA16769_R1	gene_8868
Amel_RNA28578_R5	gene_8869
Aech_RNA12814_R0	gene_8870
Aech_RNA12815_R0	gene_8871
Amel_RNA5508_R0	gene_8871
Dqua_RNA4203_R0	gene_8871
Aech_RNA12823_R0	gene_8872
Aech_RNA12831_R0	gene_8873
Dmel_RNA30739_R0	gene_8873
Aech_RNA12835_R0	gene_8874
Mpha_RNA22825_R0	gene_8874
Aech_RNA12838_R0	gene_8875
Lhum_RNA16588_R1	gene_8875
Aech_RNA12839_R0	gene_8876
Aech_RNA12842_R0	gene_8877
Aech_RNA12841_R0	gene_8878
Aech_RNA12845_R0	gene_8879
Aech_RNA12848_R0	gene_8879
Aech_RNA12849_R0	gene_8879
Dqua_RNA4173_R0	gene_8879
Aech_RNA12857_R0	gene_8880
Aech_RNA12917_R0	gene_8881
Aech_RNA12918_R0	gene_8882
Dqua_RNA15951_R0	gene_8882
Aech_RNA12919_R0	gene_8883
Aech_RNA12929_R0	gene_8884
Aech_RNA12936_R0	gene_8885
Sinv_RNA2910_R0	gene_8885
Cbir_RNA13714_R0	gene_8885
Lhum_RNA13491_R0	gene_8885
Nvit_RNA735_R0	gene_8885
Mpha_RNA20280_R0	gene_8886
Aech_RNA12944_R0	gene_8887
Aech_RNA12943_R0	gene_8887
Sinv_RNA2902_R0	gene_8887
Dqua_RNA12233_R0	gene_8887
Cbir_RNA3886_R0	gene_8887
Aech_RNA12945_R0	gene_8888
Aech_RNA12951_R0	gene_8889
Aech_RNA12954_R0	gene_8890
Aech_RNA12955_R0	gene_8891
Aech_RNA12958_R0	gene_8892
Aech_RNA12961_R0	gene_8893
Aech_RNA12966_R0	gene_8894
Aech_RNA12970_R0	gene_8895
Aech_RNA12971_R0	gene_8895
Amel_RNA11476_R0	gene_8895
Sinv_RNA5919_R0	gene_8896
Aech_RNA12974_R0	gene_8897
Mpha_RNA5178_R0	gene_8897
Aech_RNA12980_R0	gene_8898
Aech_RNA12984_R0	gene_8899
Aech_RNA12988_R0	gene_8900
Aech_RNA12996_R0	gene_8901
Amel_RNA11296_R0	gene_8901
Dqua_RNA12273_R0	gene_8902
Aech_RNA13000_R0	gene_8902
Aech_RNA13001_R0	gene_8902
Mpha_RNA9500_R0	gene_8902
Aech_RNA13004_R0	gene_8903
Sinv_RNA5937_R0	gene_8903
Sinv_RNA5944_R0	gene_8904
Aech_RNA13016_R0	gene_8905
Aech_RNA13023_R0	gene_8906
Aech_RNA13026_R0	gene_8907
Aech_RNA13030_R0	gene_8908
Mpha_RNA4553_R0	gene_8909
Dmel_RNA1823_R0	gene_8910
Aech_RNA13041_R0	gene_8911
Aech_RNA13035_R0	gene_8912
Aech_RNA13036_R0	gene_8912
Aech_RNA13037_R0	gene_8912
Aech_RNA13040_R0	gene_8913
Sinv_RNA2784_R0	gene_8914
Aech_RNA13044_R0	gene_8915
Aech_RNA13045_R0	gene_8916
Aech_RNA13046_R0	gene_8917
Mpha_RNA22801_R0	gene_8917
Lhum_RNA9076_R0	gene_8917
Aech_RNA13050_R0	gene_8918
Aech_RNA13057_R0	gene_8919
Aech_RNA13058_R0	gene_8919
Mpha_RNA17690_R0	gene_8920
Aech_RNA13064_R0	gene_8921
Mpha_RNA360_R0	gene_8922
Aech_RNA13068_R0	gene_8923
Sinv_RNA2764_R0	gene_8923
Aech_RNA13078_R0	gene_8924
Aech_RNA13082_R0	gene_8925
Aech_RNA12924_R0	gene_8926
Aech_RNA13041_R2	gene_8926
Aech_RNA2360_R2	gene_8926
Aech_RNA12926_R0	gene_8927
Aech_RNA12925_R0	gene_8928
Cbir_RNA13448_R0	gene_8928
Dmel_RNA341_R0	gene_8928
Aech_RNA12928_R0	gene_8929
Cbir_RNA13713_R0	gene_8930
Aech_RNA12934_R0	gene_8931
Aech_RNA12938_R0	gene_8932
Aech_RNA12941_R0	gene_8933
Dmel_RNA18447_R0	gene_8933
Aech_RNA12942_R0	gene_8934
Aech_RNA12946_R0	gene_8935
Aech_RNA12947_R0	gene_8936
Aech_RNA12949_R0	gene_8937
Aech_RNA12950_R0	gene_8938
Dmel_RNA16540_R1	gene_8938
Dmel_RNA20665_R0	gene_8938
Dqua_RNA19307_R1	gene_8938
Aech_RNA12953_R0	gene_8939
Cbir_RNA3865_R0	gene_8940
Mpha_RNA5245_R0	gene_8941
Mpha_RNA17298_R0	gene_8942
Aech_RNA12977_R0	gene_8943
Aech_RNA12979_R0	gene_8943
Aech_RNA12978_R0	gene_8943
Aech_RNA12995_R0	gene_8944
Dqua_RNA12272_R0	gene_8945
Amel_RNA28439_R2	gene_8946
Aech_RNA13006_R0	gene_8947
Aech_RNA13005_R0	gene_8947
Nvit_RNA16251_R0	gene_8947
Nvit_RNA16250_R0	gene_8947
Aech_RNA13011_R0	gene_8948
Aech_RNA13010_R0	gene_8948
Aech_RNA13019_R0	gene_8949
Sinv_RNA5948_R0	gene_8949
Dqua_RNA1593_R0	gene_8949
Dqua_RNA1594_R0	gene_8949
Aech_RNA13025_R0	gene_8950
Aech_RNA13024_R0	gene_8950
Sinv_RNA5912_R0	gene_8950
Lhum_RNA13568_R0	gene_8950
Dqua_RNA1590_R0	gene_8950
Amel_RNA11645_R0	gene_8950
Aech_RNA13028_R0	gene_8951
Aech_RNA13031_R0	gene_8952
Aech_RNA13034_R0	gene_8953
Aech_RNA13039_R0	gene_8954
Aech_RNA13043_R0	gene_8955
Dqua_RNA22302_R0	gene_8955
Dqua_RNA11678_R0	gene_8955
Dqua_RNA8395_R0	gene_8955
Aech_RNA13049_R0	gene_8956
Nvit_RNA668_R0	gene_8956
Mpha_RNA22794_R0	gene_8957
Aech_RNA13051_R0	gene_8957
Aech_RNA13052_R0	gene_8958
Aech_RNA13065_R0	gene_8959
Cbir_RNA3085_R0	gene_8959
Aech_RNA13066_R0	gene_8960
Dmel_RNA1979_R0	gene_8960
Aech_RNA13079_R0	gene_8961
Amel_RNA528_R0	gene_8961
Aech_RNA13080_R0	gene_8962
Dmel_RNA3190_R1	gene_8963
Cbir_RNA24044_R5	gene_8964
Mpha_RNA6828_R5	gene_8965
Aech_RNA13094_R0	gene_8966
Nvit_RNA6136_R1	gene_8967
Mpha_RNA1512_R6	gene_8968
Sinv_RNA21999_R9	gene_8969
Aech_RNA13096_R0	gene_8970
Aech_RNA13103_R0	gene_8971
Sinv_RNA21158_R9	gene_8972
Dqua_RNA3997_R1	gene_8973
Cbir_RNA12097_R7	gene_8974
Mpha_RNA1955_R2	gene_8975
Aech_RNA13088_R0	gene_8976
Sinv_RNA15726_R1	gene_8977
Dqua_RNA11948_R2	gene_8978
Mpha_RNA16313_R0	gene_8979
Nvit_RNA6005_R0	gene_8980
Lhum_RNA20280_R8	gene_8981
Cbir_RNA20774_R0	gene_8982
Mpha_RNA15873_R0	gene_8983
Aech_RNA13110_R0	gene_8984
Mpha_RNA1111_R0	gene_8984
Lhum_RNA7883_R3	gene_8985
Aech_RNA21321_R3	gene_8986
Sinv_RNA5110_R0	gene_8987
Mpha_RNA1473_R0	gene_8988
Cbir_RNA1184_R0	gene_8989
Cbir_RNA11359_R7	gene_8990
Cbir_RNA6286_R2	gene_8991
Aech_RNA14460_R2	gene_8992
Aech_RNA19882_R5	gene_8993
Dqua_RNA10539_R8	gene_8994
Aech_RNA19584_R3	gene_8995
Aech_RNA18923_R2	gene_8996
Sinv_RNA19830_R6	gene_8997
Aech_RNA3934_R9	gene_8998
Cbir_RNA5385_R7	gene_8999
Cbir_RNA1167_R3	gene_9000
Mpha_RNA1955_R7	gene_9001
Aech_RNA13117_R0	gene_9002
Aech_RNA9971_R4	gene_9003
Sinv_RNA6470_R7	gene_9004
Aech_RNA20721_R7	gene_9005
Sinv_RNA9069_R9	gene_9006
Sinv_RNA11070_R4	gene_9007
Aech_RNA3358_R3	gene_9008
Aech_RNA4211_R8	gene_9009
Aech_RNA13129_R0	gene_9010
Mpha_RNA5980_R3	gene_9011
Aech_RNA13133_R0	gene_9012
Dmel_RNA23440_R0	gene_9012
Cbir_RNA16935_R0	gene_9013
Sinv_RNA21259_R0	gene_9014
Amel_RNA3536_R0	gene_9015
Lhum_RNA2577_R1	gene_9016
Lhum_RNA2856_R0	gene_9017
Dqua_RNA23442_R3	gene_9018
Sinv_RNA14876_R5	gene_9019
Aech_RNA557_R8	gene_9020
Aech_RNA14458_R5	gene_9021
Sinv_RNA15466_R8	gene_9022
Aech_RNA3911_R8	gene_9023
Aech_RNA4439_R4	gene_9024
Aech_RNA13150_R0	gene_9025
Aech_RNA5202_R2	gene_9026
Aech_RNA13112_R0	gene_9027
Aech_RNA3519_R1	gene_9028
Mpha_RNA1027_R2	gene_9029
Mpha_RNA204_R0	gene_9030
Lhum_RNA9958_R0	gene_9031
Dqua_RNA6391_R2	gene_9032
Aech_RNA13115_R0	gene_9033
Sinv_RNA13816_R6	gene_9034
Cbir_RNA16895_R0	gene_9035
Sinv_RNA21344_R4	gene_9036
Dqua_RNA2623_R7	gene_9037
Aech_RNA13118_R0	gene_9038
Cbir_RNA23012_R1	gene_9039
Aech_RNA13119_R0	gene_9040
Aech_RNA5229_R9	gene_9041
Aech_RNA13130_R0	gene_9042
Lhum_RNA2147_R7	gene_9043
Aech_RNA13134_R0	gene_9044
Aech_RNA3680_R4	gene_9045
Aech_RNA13142_R0	gene_9046
Dmel_RNA29471_R0	gene_9046
Sinv_RNA20369_R1	gene_9047
Lhum_RNA2602_R0	gene_9048
Aech_RNA7237_R5	gene_9049
Aech_RNA3973_R1	gene_9050
Aech_RNA9052_R6	gene_9051
Cbir_RNA23229_R4	gene_9052
Cbir_RNA8815_R9	gene_9053
Lhum_RNA21500_R6	gene_9054
Mpha_RNA21614_R7	gene_9055
Dqua_RNA23254_R3	gene_9056
Mpha_RNA10931_R0	gene_9057
Sinv_RNA4758_R0	gene_9057
Aech_RNA13162_R0	gene_9058
Sinv_RNA20324_R0	gene_9059
Cbir_RNA7689_R0	gene_9059
Aech_RNA13169_R0	gene_9060
Aech_RNA13174_R0	gene_9061
Aech_RNA13179_R0	gene_9062
Mpha_RNA16321_R0	gene_9062
Aech_RNA13154_R0	gene_9063
Aech_RNA13155_R0	gene_9063
Mpha_RNA9713_R0	gene_9063
Aech_RNA13156_R0	gene_9064
Aech_RNA13157_R0	gene_9064
Dqua_RNA7751_R0	gene_9064
Aech_RNA13160_R0	gene_9065
Aech_RNA13163_R0	gene_9066
Dmel_RNA9367_R0	gene_9066
Aech_RNA13166_R0	gene_9067
Mpha_RNA12199_R0	gene_9067
Aech_RNA13167_R0	gene_9068
Nvit_RNA14399_R0	gene_9068
Nvit_RNA14400_R0	gene_9068
Sinv_RNA76_R0	gene_9068
Sinv_RNA20329_R0	gene_9068
Aech_RNA13168_R0	gene_9069
Mpha_RNA12089_R0	gene_9069
Lhum_RNA15274_R0	gene_9069
Sinv_RNA20330_R0	gene_9069
Aech_RNA13171_R0	gene_9070
Aech_RNA13172_R0	gene_9070
Aech_RNA13170_R0	gene_9070
Mpha_RNA12084_R0	gene_9070
Mpha_RNA12086_R0	gene_9070
Lhum_RNA21537_R0	gene_9070
Sinv_RNA17762_R0	gene_9070
Mpha_RNA12083_R0	gene_9071
Aech_RNA13180_R0	gene_9072
Aech_RNA13181_R0	gene_9073
Aech_RNA3049_R7	gene_9074
Aech_RNA13183_R0	gene_9075
Aech_RNA13185_R0	gene_9076
Sinv_RNA14570_R0	gene_9077
Dmel_RNA8004_R0	gene_9077
Sinv_RNA14575_R0	gene_9078
Aech_RNA13190_R0	gene_9078
Aech_RNA13191_R0	gene_9078
Aech_RNA13192_R0	gene_9079
Sinv_RNA17217_R0	gene_9080
Aech_RNA4427_R1	gene_9081
Mpha_RNA3956_R0	gene_9082
Aech_RNA13193_R0	gene_9083
Aech_RNA13194_R0	gene_9083
Aech_RNA7506_R7	gene_9084
Aech_RNA13195_R0	gene_9085
Sinv_RNA5806_R1	gene_9086
Lhum_RNA8299_R3	gene_9087
Aech_RNA18881_R1	gene_9088
Aech_RNA9965_R9	gene_9089
Lhum_RNA101_R1	gene_9090
Aech_RNA9927_R8	gene_9091
Aech_RNA3346_R3	gene_9092
Aech_RNA13196_R0	gene_9093
Aech_RNA13197_R0	gene_9094
Sinv_RNA13141_R0	gene_9095
Aech_RNA13201_R0	gene_9096
Aech_RNA13200_R0	gene_9097
Aech_RNA13202_R0	gene_9098
Aech_RNA12025_R5	gene_9099
Sinv_RNA21287_R2	gene_9100
Sinv_RNA21287_R3	gene_9101
Sinv_RNA11008_R5	gene_9102
Aech_RNA19585_R5	gene_9103
Sinv_RNA14275_R0	gene_9104
Amel_RNA4296_R0	gene_9105
Aech_RNA13204_R0	gene_9106
Aech_RNA13205_R0	gene_9107
Aech_RNA13218_R0	gene_9108
Aech_RNA13220_R0	gene_9109
Dqua_RNA1693_R0	gene_9109
Aech_RNA13225_R0	gene_9110
Aech_RNA13226_R0	gene_9110
Nvit_RNA15663_R0	gene_9110
Mpha_RNA3067_R0	gene_9111
Dmel_RNA6531_R5	gene_9112
Dmel_RNA31973_R9	gene_9113
Aech_RNA13238_R0	gene_9114
Aech_RNA13213_R0	gene_9115
Mpha_RNA23535_R0	gene_9116
Aech_RNA13219_R0	gene_9117
Aech_RNA13221_R0	gene_9118
Mpha_RNA23548_R0	gene_9119
Mpha_RNA19692_R0	gene_9120
Sinv_RNA2375_R0	gene_9121
Aech_RNA13240_R0	gene_9122
Dqua_RNA1707_R0	gene_9122
Aech_RNA18486_R2	gene_9123
Mpha_RNA12401_R6	gene_9124
Cbir_RNA7746_R0	gene_9125
Sinv_RNA21148_R8	gene_9126
Cbir_RNA7816_R5	gene_9127
Aech_RNA7294_R2	gene_9128
Cbir_RNA24644_R4	gene_9129
Mpha_RNA6749_R2	gene_9130
Cbir_RNA1889_R2	gene_9131
Sinv_RNA11587_R7	gene_9132
Dqua_RNA10539_R5	gene_9133
Cbir_RNA4883_R9	gene_9134
Lhum_RNA7473_R3	gene_9135
Aech_RNA13263_R3	gene_9136
Aech_RNA13115_R8	gene_9137
Nvit_RNA14908_R4	gene_9138
Aech_RNA13246_R0	gene_9139
Cbir_RNA23340_R5	gene_9140
Aech_RNA17814_R2	gene_9141
Dqua_RNA16139_R7	gene_9142
Aech_RNA6584_R2	gene_9143
Aech_RNA6290_R9	gene_9144
Aech_RNA3048_R6	gene_9145
Lhum_RNA586_R1	gene_9146
Aech_RNA15135_R4	gene_9147
Aech_RNA13250_R0	gene_9148
Lhum_RNA15118_R1	gene_9149
Dqua_RNA17726_R8	gene_9150
Lhum_RNA5784_R2	gene_9151
Sinv_RNA17019_R1	gene_9152
Aech_RNA17395_R5	gene_9153
Aech_RNA15070_R8	gene_9154
Dqua_RNA3183_R0	gene_9155
Sinv_RNA20027_R0	gene_9156
Sinv_RNA10836_R0	gene_9157
Nvit_RNA25856_R0	gene_9158
Aech_RNA13252_R0	gene_9159
Aech_RNA13251_R0	gene_9160
Aech_RNA5608_R3	gene_9161
Aech_RNA3701_R7	gene_9162
Aech_RNA3705_R3	gene_9163
Aech_RNA16735_R9	gene_9164
Mpha_RNA995_R5	gene_9165
Sinv_RNA21345_R7	gene_9166
Lhum_RNA851_R6	gene_9167
Cbir_RNA10654_R0	gene_9168
Aech_RNA13253_R0	gene_9169
Sinv_RNA19164_R5	gene_9170
Cbir_RNA19568_R9	gene_9171
Aech_RNA12779_R1	gene_9172
Mpha_RNA11478_R0	gene_9173
Sinv_RNA3052_R4	gene_9174
Cbir_RNA11782_R1	gene_9175
Cbir_RNA18125_R3	gene_9176
Aech_RNA6721_R4	gene_9177
Sinv_RNA17649_R1	gene_9178
Lhum_RNA2183_R2	gene_9179
Aech_RNA15909_R8	gene_9180
Lhum_RNA44_R2	gene_9181
Aech_RNA13261_R0	gene_9182
Nvit_RNA26011_R3	gene_9183
Nvit_RNA16008_R4	gene_9184
Dqua_RNA20631_R2	gene_9185
Sinv_RNA18880_R4	gene_9186
Dqua_RNA10875_R4	gene_9187
Lhum_RNA6660_R1	gene_9188
Aech_RNA13263_R0	gene_9189
Sinv_RNA9638_R0	gene_9190
Cbir_RNA9715_R2	gene_9191
Lhum_RNA19445_R7	gene_9192
Sinv_RNA18948_R2	gene_9193
Sinv_RNA21925_R0	gene_9194
Nvit_RNA25924_R0	gene_9195
Mpha_RNA3535_R0	gene_9196
Lhum_RNA6711_R0	gene_9197
Aech_RNA13268_R0	gene_9197
Aech_RNA13269_R0	gene_9197
Mpha_RNA14817_R0	gene_9197
Aech_RNA13270_R0	gene_9197
Nvit_RNA23783_R1	gene_9197
Aech_RNA13274_R0	gene_9198
Aech_RNA13277_R0	gene_9199
Mpha_RNA14827_R0	gene_9200
Nvit_RNA10700_R0	gene_9201
Aech_RNA13285_R0	gene_9202
Sinv_RNA13310_R0	gene_9202
Mpha_RNA3529_R0	gene_9202
Aech_RNA13291_R0	gene_9203
Aech_RNA13292_R0	gene_9204
Aech_RNA13310_R0	gene_9205
Mpha_RNA5989_R0	gene_9205
Lhum_RNA16708_R0	gene_9205
Amel_RNA3395_R0	gene_9205
Aech_RNA13311_R0	gene_9206
Mpha_RNA5991_R0	gene_9206
Aech_RNA13267_R0	gene_9207
Cbir_RNA8933_R0	gene_9207
Nvit_RNA23783_R0	gene_9207
Cbir_RNA8937_R1	gene_9207
Cbir_RNA8935_R1	gene_9207
Dmel_RNA12819_R1	gene_9207
Aech_RNA13271_R0	gene_9208
Aech_RNA13273_R0	gene_9209
Aech_RNA13275_R0	gene_9210
Aech_RNA13283_R0	gene_9211
Aech_RNA13289_R0	gene_9212
Aech_RNA13293_R0	gene_9213
Aech_RNA13294_R0	gene_9214
Dmel_RNA13443_R0	gene_9214
Aech_RNA13295_R0	gene_9215
Aech_RNA13296_R0	gene_9216
Dmel_RNA14767_R0	gene_9217
Cbir_RNA22755_R0	gene_9218
Aech_RNA13308_R0	gene_9219
Aech_RNA13307_R0	gene_9220
Aech_RNA13309_R0	gene_9221
Aech_RNA13312_R0	gene_9222
Aech_RNA13318_R0	gene_9223
Dmel_RNA29434_R0	gene_9224
Dmel_RNA12816_R4	gene_9225
Aech_RNA13329_R0	gene_9226
Aech_RNA13339_R0	gene_9227
Aech_RNA13340_R0	gene_9227
Aech_RNA13343_R0	gene_9228
Aech_RNA13346_R0	gene_9229
Cbir_RNA1863_R0	gene_9229
Aech_RNA13348_R0	gene_9230
Cbir_RNA20566_R0	gene_9231
Dqua_RNA6792_R0	gene_9231
Aech_RNA13349_R0	gene_9232
Aech_RNA13352_R0	gene_9233
Sinv_RNA9177_R0	gene_9233
Nvit_RNA24013_R0	gene_9233
Sinv_RNA7227_R0	gene_9233
Nvit_RNA13292_R0	gene_9233
Dqua_RNA23640_R0	gene_9233
Sinv_RNA9178_R1	gene_9234
Sinv_RNA9179_R0	gene_9235
Nvit_RNA21256_R0	gene_9235
Aech_RNA13359_R0	gene_9236
Aech_RNA13360_R0	gene_9237
Aech_RNA13365_R0	gene_9238
Aech_RNA13370_R0	gene_9239
Mpha_RNA16236_R0	gene_9240
Aech_RNA13383_R0	gene_9241
Aech_RNA13387_R0	gene_9242
Aech_RNA13386_R0	gene_9242
Cbir_RNA2115_R0	gene_9242
Dqua_RNA13660_R0	gene_9243
Aech_RNA13400_R0	gene_9243
Aech_RNA13402_R0	gene_9244
Aech_RNA13409_R0	gene_9245
Aech_RNA13410_R0	gene_9246
Aech_RNA13411_R0	gene_9247
Dqua_RNA13652_R0	gene_9248
Sinv_RNA9228_R0	gene_9249
Mpha_RNA23219_R0	gene_9250
Aech_RNA13334_R0	gene_9251
Dqua_RNA21230_R0	gene_9251
Aech_RNA13338_R0	gene_9252
Dqua_RNA20164_R0	gene_9252
Amel_RNA21866_R0	gene_9252
Aech_RNA13342_R0	gene_9253
Aech_RNA13344_R0	gene_9254
Aech_RNA13345_R0	gene_9254
Sinv_RNA9171_R0	gene_9255
Dmel_RNA30103_R1	gene_9256
Aech_RNA13350_R0	gene_9257
Mpha_RNA20071_R0	gene_9257
Aech_RNA13354_R0	gene_9258
Aech_RNA14460_R5	gene_9259
Sinv_RNA19895_R4	gene_9260
Aech_RNA13362_R0	gene_9261
Aech_RNA13363_R0	gene_9262
Cbir_RNA2138_R0	gene_9262
Mpha_RNA12253_R0	gene_9262
Aech_RNA13367_R0	gene_9263
Aech_RNA13369_R0	gene_9264
Aech_RNA13381_R0	gene_9265
Aech_RNA13385_R0	gene_9266
Aech_RNA13391_R0	gene_9267
Aech_RNA13388_R0	gene_9267
Aech_RNA13392_R0	gene_9267
Aech_RNA13389_R0	gene_9267
Cbir_RNA2099_R0	gene_9268
Aech_RNA13401_R0	gene_9269
Aech_RNA13405_R0	gene_9270
Aech_RNA13408_R0	gene_9271
Dmel_RNA15489_R2	gene_9272
Aech_RNA13417_R0	gene_9273
Dmel_RNA13836_R5	gene_9273
Sinv_RNA12022_R7	gene_9274
Cbir_RNA21758_R0	gene_9275
Aech_RNA17814_R1	gene_9276
Aech_RNA6721_R6	gene_9277
Aech_RNA13558_R8	gene_9278
Aech_RNA11693_R2	gene_9279
Lhum_RNA15177_R4	gene_9280
Lhum_RNA2505_R9	gene_9281
Dqua_RNA21829_R8	gene_9282
Aech_RNA13419_R0	gene_9283
Cbir_RNA10734_R4	gene_9284
Aech_RNA13202_R3	gene_9285
Aech_RNA13420_R0	gene_9286
Dqua_RNA11770_R1	gene_9287
Sinv_RNA13210_R4	gene_9288
Sinv_RNA20525_R5	gene_9289
Aech_RNA13421_R0	gene_9290
Cbir_RNA24845_R1	gene_9291
Sinv_RNA17340_R0	gene_9292
Aech_RNA13422_R0	gene_9293
Dqua_RNA12215_R0	gene_9294
Aech_RNA13425_R0	gene_9295
Cbir_RNA22262_R0	gene_9295
Aech_RNA13426_R0	gene_9296
Lhum_RNA17321_R0	gene_9296
Aech_RNA13428_R0	gene_9297
Aech_RNA13432_R0	gene_9298
Aech_RNA13443_R0	gene_9299
Aech_RNA13449_R0	gene_9300
Aech_RNA13450_R0	gene_9301
Amel_RNA1842_R9	gene_9302
Sinv_RNA11788_R0	gene_9303
Aech_RNA13456_R0	gene_9304
Sinv_RNA1028_R0	gene_9304
Cbir_RNA10824_R0	gene_9304
Aech_RNA13460_R0	gene_9305
Aech_RNA13461_R0	gene_9306
Aech_RNA13427_R0	gene_9307
Aech_RNA13435_R0	gene_9308
Aech_RNA13434_R0	gene_9309
Aech_RNA13433_R0	gene_9309
Aech_RNA13436_R0	gene_9310
Aech_RNA13437_R0	gene_9311
Aech_RNA13438_R0	gene_9312
Aech_RNA13442_R0	gene_9313
Aech_RNA13440_R0	gene_9313
Aech_RNA13439_R0	gene_9313
Aech_RNA13446_R0	gene_9314
Aech_RNA13451_R0	gene_9315
Aech_RNA13452_R0	gene_9316
Aech_RNA13453_R0	gene_9317
Aech_RNA13457_R0	gene_9318
Aech_RNA13458_R0	gene_9318
Lhum_RNA1334_R0	gene_9318
Lhum_RNA1336_R0	gene_9318
Cbir_RNA22068_R0	gene_9318
Amel_RNA22895_R0	gene_9318
Amel_RNA22894_R0	gene_9318
Dqua_RNA9706_R0	gene_9318
Sinv_RNA1023_R0	gene_9318
Sinv_RNA1025_R0	gene_9318
Sinv_RNA1024_R0	gene_9318
Sinv_RNA1026_R0	gene_9318
Nvit_RNA15755_R0	gene_9318
Sinv_RNA3047_R0	gene_9318
Dmel_RNA23846_R7	gene_9319
Aech_RNA13467_R0	gene_9320
Aech_RNA13468_R0	gene_9321
Aech_RNA13472_R0	gene_9322
Aech_RNA13477_R0	gene_9323
Lhum_RNA22458_R0	gene_9323
Aech_RNA13471_R0	gene_9324
Aech_RNA13483_R0	gene_9325
Lhum_RNA9907_R5	gene_9325
Sinv_RNA17455_R0	gene_9325
Sinv_RNA17454_R0	gene_9325
Cbir_RNA2983_R0	gene_9325
Lhum_RNA1221_R1	gene_9325
Aech_RNA13474_R0	gene_9326
Aech_RNA13495_R0	gene_9327
Dqua_RNA23660_R0	gene_9327
Aech_RNA13486_R0	gene_9328
Amel_RNA6774_R0	gene_9328
Aech_RNA13499_R0	gene_9329
Lhum_RNA22444_R0	gene_9329
Dmel_RNA19857_R0	gene_9329
Aech_RNA13479_R0	gene_9330
Aech_RNA13494_R0	gene_9331
Aech_RNA13480_R0	gene_9332
Aech_RNA13500_R0	gene_9333
Aech_RNA13498_R0	gene_9334
Mpha_RNA9264_R0	gene_9334
Aech_RNA13504_R0	gene_9335
Aech_RNA13505_R0	gene_9335
Mpha_RNA1126_R1	gene_9335
Aech_RNA13503_R0	gene_9336
Aech_RNA13508_R0	gene_9337
Aech_RNA13510_R0	gene_9338
Dmel_RNA10513_R0	gene_9338
Dmel_RNA9274_R0	gene_9338
Dmel_RNA9275_R0	gene_9338
Mpha_RNA1347_R0	gene_9339
Aech_RNA13513_R0	gene_9340
Aech_RNA13516_R0	gene_9340
Mpha_RNA1360_R0	gene_9340
Cbir_RNA21681_R0	gene_9340
Aech_RNA13519_R0	gene_9341
Sinv_RNA8059_R0	gene_9342
Nvit_RNA6819_R1	gene_9343
Dmel_RNA33334_R1	gene_9343
Aech_RNA13530_R0	gene_9344
Aech_RNA13534_R0	gene_9345
Aech_RNA13540_R0	gene_9346
Aech_RNA13541_R0	gene_9347
Aech_RNA13544_R0	gene_9348
Lhum_RNA17831_R0	gene_9349
Aech_RNA13552_R0	gene_9350
Aech_RNA13556_R0	gene_9351
Aech_RNA13469_R0	gene_9352
Aech_RNA13470_R0	gene_9353
Dmel_RNA13807_R0	gene_9353
Aech_RNA13475_R0	gene_9354
Aech_RNA13476_R0	gene_9355
Lhum_RNA15209_R0	gene_9355
Mpha_RNA5777_R0	gene_9355
Aech_RNA13487_R0	gene_9356
Aech_RNA13488_R0	gene_9356
Aech_RNA13496_R0	gene_9357
Aech_RNA13501_R0	gene_9358
Mpha_RNA9269_R0	gene_9358
Cbir_RNA494_R0	gene_9358
Cbir_RNA25424_R0	gene_9358
Aech_RNA13502_R0	gene_9359
