Cbir_RNA25344_R1	gene_0
Amel_RNA3009_R5	gene_8513
Cbir_RNA17600_R0	gene_8514
Sinv_RNA11487_R0	gene_8515
Mpha_RNA7038_R3	gene_8516
Sinv_RNA11488_R0	gene_8517
Sinv_RNA11489_R0	gene_8518
Sinv_RNA11491_R0	gene_8519
Sinv_RNA11490_R0	gene_8520
Sinv_RNA11492_R0	gene_8521
Mpha_RNA22516_R0	gene_8522
Sinv_RNA11496_R0	gene_8523
Cbir_RNA25382_R0	gene_8523
Mpha_RNA9532_R1	gene_8524
Mpha_RNA7942_R4	gene_8525
Aech_RNA7592_R1	gene_8526
Lhum_RNA3561_R0	gene_8527
Mpha_RNA1970_R3	gene_8528
Sinv_RNA9065_R3	gene_8529
Sinv_RNA13812_R2	gene_8530
Sinv_RNA11499_R0	gene_8531
Sinv_RNA11500_R0	gene_8532
Lhum_RNA6796_R0	gene_8533
Sinv_RNA11504_R0	gene_8533
Sinv_RNA11508_R0	gene_8534
Sinv_RNA11509_R0	gene_8535
Mpha_RNA13603_R0	gene_8535
Nvit_RNA23126_R0	gene_8535
Dmel_RNA17529_R7	gene_8536
Sinv_RNA11514_R0	gene_8537
Sinv_RNA11519_R0	gene_8538
Sinv_RNA11521_R0	gene_8539
Mpha_RNA6555_R0	gene_8540
Sinv_RNA11522_R0	gene_8541
Sinv_RNA11529_R0	gene_8542
Sinv_RNA11530_R0	gene_8543
Sinv_RNA11531_R0	gene_8544
Amel_RNA8304_R0	gene_8545
Sinv_RNA11532_R0	gene_8546
Amel_RNA8914_R0	gene_8547
Cbir_RNA8836_R0	gene_8548
Sinv_RNA11501_R0	gene_8549
Mpha_RNA13611_R0	gene_8549
Nvit_RNA11848_R9	gene_8549
Sinv_RNA11507_R0	gene_8550
Amel_RNA8365_R0	gene_8550
Dmel_RNA6133_R0	gene_8550
Sinv_RNA11510_R0	gene_8551
Aech_RNA18947_R0	gene_8551
Cbir_RNA8865_R0	gene_8551
Amel_RNA8376_R0	gene_8552
Dmel_RNA8768_R0	gene_8552
Sinv_RNA11517_R0	gene_8553
Sinv_RNA11518_R0	gene_8554
Sinv_RNA11525_R0	gene_8555
Sinv_RNA11526_R0	gene_8556
Sinv_RNA11527_R0	gene_8557
Sinv_RNA11528_R0	gene_8557
Amel_RNA8308_R0	gene_8557
Sinv_RNA11534_R0	gene_8558
Sinv_RNA11535_R0	gene_8559
Aech_RNA13582_R0	gene_8559
Sinv_RNA11536_R0	gene_8560
Sinv_RNA9939_R7	gene_8561
Sinv_RNA11537_R0	gene_8562
Sinv_RNA11539_R0	gene_8563
Sinv_RNA11540_R0	gene_8564
Aech_RNA4986_R0	gene_8565
Sinv_RNA11550_R0	gene_8566
Sinv_RNA11541_R0	gene_8567
Sinv_RNA11544_R0	gene_8568
Sinv_RNA11547_R0	gene_8569
Aech_RNA4993_R0	gene_8569
Lhum_RNA6492_R0	gene_8570
Dqua_RNA112_R0	gene_8571
Sinv_RNA17735_R8	gene_8572
Sinv_RNA11552_R0	gene_8573
Cbir_RNA10796_R1	gene_8574
Sinv_RNA19055_R2	gene_8575
Nvit_RNA1031_R3	gene_8576
Sinv_RNA11556_R0	gene_8577
Aech_RNA20355_R3	gene_8578
Sinv_RNA9398_R2	gene_8579
Amel_RNA28253_R9	gene_8580
Sinv_RNA11561_R0	gene_8581
Sinv_RNA11562_R0	gene_8582
Sinv_RNA11567_R0	gene_8583
Sinv_RNA11568_R0	gene_8584
Sinv_RNA21866_R7	gene_8585
Amel_RNA29192_R9	gene_8586
Sinv_RNA5262_R6	gene_8587
Sinv_RNA11573_R0	gene_8588
Sinv_RNA11575_R0	gene_8589
Cbir_RNA81_R0	gene_8590
Sinv_RNA11563_R0	gene_8591
Sinv_RNA11564_R0	gene_8592
Nvit_RNA23481_R3	gene_8592
Sinv_RNA11565_R0	gene_8593
Sinv_RNA11569_R0	gene_8594
Sinv_RNA11572_R0	gene_8594
Cbir_RNA87_R0	gene_8594
Cbir_RNA89_R0	gene_8594
Cbir_RNA16646_R8	gene_8595
Sinv_RNA11578_R0	gene_8596
Mpha_RNA19516_R5	gene_8597
Sinv_RNA11580_R0	gene_8598
Sinv_RNA11581_R0	gene_8599
Aech_RNA20580_R1	gene_8600
Aech_RNA3257_R3	gene_8601
Sinv_RNA11582_R0	gene_8602
Sinv_RNA11583_R0	gene_8603
Aech_RNA21295_R2	gene_8604
Mpha_RNA1230_R7	gene_8605
Mpha_RNA3441_R0	gene_8606
Sinv_RNA11585_R0	gene_8607
Sinv_RNA18946_R8	gene_8608
Sinv_RNA11587_R0	gene_8609
Sinv_RNA16882_R7	gene_8610
Sinv_RNA11057_R8	gene_8611
Aech_RNA13261_R7	gene_8612
Sinv_RNA12027_R3	gene_8613
Sinv_RNA18506_R2	gene_8614
Cbir_RNA23012_R6	gene_8615
Aech_RNA5219_R8	gene_8616
Sinv_RNA2160_R1	gene_8617
Sinv_RNA21120_R2	gene_8618
Aech_RNA21276_R6	gene_8619
Sinv_RNA11586_R0	gene_8620
Sinv_RNA20058_R5	gene_8621
Sinv_RNA11588_R0	gene_8622
Sinv_RNA16880_R3	gene_8623
Sinv_RNA11591_R0	gene_8624
Sinv_RNA10268_R3	gene_8625
Sinv_RNA11592_R0	gene_8626
Sinv_RNA19796_R6	gene_8627
Mpha_RNA3017_R8	gene_8628
Sinv_RNA11593_R0	gene_8629
Sinv_RNA11600_R0	gene_8630
Amel_RNA12182_R0	gene_8630
Sinv_RNA11603_R0	gene_8631
Sinv_RNA11604_R0	gene_8632
Sinv_RNA11605_R0	gene_8633
Mpha_RNA2568_R1	gene_8634
Sinv_RNA11612_R0	gene_8635
Aech_RNA21406_R9	gene_8636
Sinv_RNA11616_R0	gene_8637
Sinv_RNA11621_R0	gene_8638
Sinv_RNA11623_R0	gene_8639
Sinv_RNA11624_R0	gene_8640
Sinv_RNA11634_R0	gene_8641
Sinv_RNA11636_R0	gene_8642
Sinv_RNA11644_R0	gene_8643
Dmel_RNA34608_R3	gene_8643
Sinv_RNA11641_R0	gene_8644
Sinv_RNA11642_R0	gene_8645
Sinv_RNA11643_R0	gene_8645
Lhum_RNA324_R6	gene_8645
Dmel_RNA19129_R0	gene_8645
Sinv_RNA4245_R4	gene_8645
Sinv_RNA326_R5	gene_8645
Sinv_RNA11646_R0	gene_8646
Dqua_RNA16209_R0	gene_8646
Sinv_RNA11647_R0	gene_8647
Nvit_RNA19789_R0	gene_8647
Sinv_RNA11648_R0	gene_8648
Sinv_RNA11651_R0	gene_8649
Sinv_RNA11652_R0	gene_8650
Sinv_RNA11653_R0	gene_8651
Sinv_RNA11654_R0	gene_8652
Sinv_RNA11666_R0	gene_8653
Sinv_RNA11673_R0	gene_8654
Sinv_RNA11681_R0	gene_8655
Sinv_RNA11687_R0	gene_8656
Sinv_RNA11689_R0	gene_8657
Sinv_RNA11694_R0	gene_8658
Sinv_RNA11695_R0	gene_8659
Lhum_RNA21009_R0	gene_8660
Sinv_RNA11700_R0	gene_8661
Sinv_RNA11701_R1	gene_8661
Sinv_RNA11701_R0	gene_8662
Sinv_RNA11702_R0	gene_8663
Sinv_RNA11711_R0	gene_8664
Sinv_RNA11710_R0	gene_8664
Dqua_RNA9783_R0	gene_8664
Sinv_RNA11718_R0	gene_8665
Nvit_RNA15078_R0	gene_8666
Lhum_RNA21033_R0	gene_8667
Sinv_RNA11727_R0	gene_8668
Sinv_RNA11725_R0	gene_8668
Dmel_RNA13517_R0	gene_8668
Sinv_RNA11732_R0	gene_8669
Aech_RNA2026_R3	gene_8670
Sinv_RNA11597_R0	gene_8671
Sinv_RNA11598_R0	gene_8672
Sinv_RNA11601_R0	gene_8673
Mpha_RNA17874_R0	gene_8673
Sinv_RNA11602_R0	gene_8674
Aech_RNA55_R0	gene_8674
Sinv_RNA11607_R0	gene_8675
Sinv_RNA11608_R0	gene_8675
Sinv_RNA11610_R0	gene_8676
Sinv_RNA11611_R0	gene_8677
Aech_RNA1746_R0	gene_8677
Mpha_RNA6423_R0	gene_8677
Mpha_RNA2577_R0	gene_8677
Sinv_RNA11614_R0	gene_8678
Aech_RNA1740_R0	gene_8679
Dmel_RNA5498_R5	gene_8679
Sinv_RNA11618_R0	gene_8680
Dqua_RNA22371_R0	gene_8680
Sinv_RNA11629_R0	gene_8681
Sinv_RNA11635_R0	gene_8682
Sinv_RNA11638_R0	gene_8683
Sinv_RNA11645_R0	gene_8684
Amel_RNA9978_R0	gene_8684
Sinv_RNA11649_R0	gene_8685
Lhum_RNA20864_R0	gene_8685
Sinv_RNA11664_R0	gene_8686
Sinv_RNA11668_R0	gene_8687
Sinv_RNA11667_R0	gene_8687
Mpha_RNA9637_R0	gene_8687
Lhum_RNA20843_R0	gene_8687
Sinv_RNA11670_R0	gene_8688
Sinv_RNA11672_R0	gene_8689
Sinv_RNA11675_R0	gene_8690
Sinv_RNA11677_R0	gene_8691
Sinv_RNA11678_R0	gene_8692
Mpha_RNA23587_R0	gene_8692
Sinv_RNA11679_R0	gene_8693
Amel_RNA9001_R0	gene_8694
Sinv_RNA11685_R0	gene_8695
Aech_RNA1659_R0	gene_8696
Sinv_RNA11680_R0	gene_8696
Sinv_RNA11682_R0	gene_8696
Sinv_RNA11688_R0	gene_8697
Sinv_RNA11693_R0	gene_8698
Sinv_RNA11698_R0	gene_8699
Sinv_RNA11699_R0	gene_8700
Nvit_RNA18703_R0	gene_8700
Sinv_RNA11705_R0	gene_8701
Sinv_RNA11707_R0	gene_8702
Aech_RNA1639_R0	gene_8703
Sinv_RNA11708_R0	gene_8704
Sinv_RNA11709_R0	gene_8705
Dmel_RNA23796_R0	gene_8705
Sinv_RNA11717_R0	gene_8706
Aech_RNA1634_R0	gene_8706
Sinv_RNA11719_R0	gene_8707
Sinv_RNA11721_R0	gene_8708
Nvit_RNA12154_R1	gene_8708
Sinv_RNA11723_R0	gene_8709
Mpha_RNA12184_R0	gene_8709
Sinv_RNA11730_R0	gene_8710
Sinv_RNA11731_R0	gene_8711
Sinv_RNA11734_R0	gene_8712
Sinv_RNA11735_R0	gene_8713
Sinv_RNA22048_R4	gene_8714
Sinv_RNA11737_R0	gene_8715
Nvit_RNA23732_R0	gene_8715
Cbir_RNA9587_R0	gene_8716
Sinv_RNA11745_R0	gene_8717
Dmel_RNA6940_R0	gene_8717
Sinv_RNA11754_R0	gene_8718
Sinv_RNA11757_R0	gene_8719
Dqua_RNA18842_R0	gene_8719
Sinv_RNA11760_R0	gene_8720
Sinv_RNA11762_R0	gene_8720
Sinv_RNA11744_R0	gene_8721
Sinv_RNA11746_R0	gene_8722
Lhum_RNA18125_R0	gene_8722
Sinv_RNA11748_R0	gene_8723
Aech_RNA15049_R0	gene_8724
Sinv_RNA11753_R0	gene_8725
Sinv_RNA11756_R0	gene_8726
Nvit_RNA8331_R0	gene_8726
Amel_RNA27881_R2	gene_8726
Dmel_RNA17224_R3	gene_8726
Aech_RNA6111_R4	gene_8726
Nvit_RNA1046_R5	gene_8726
Nvit_RNA7462_R3	gene_8726
Sinv_RNA11759_R0	gene_8727
Aech_RNA15056_R0	gene_8727
Sinv_RNA11763_R0	gene_8728
Cbir_RNA14386_R6	gene_8729
Sinv_RNA6048_R2	gene_8730
Sinv_RNA5375_R4	gene_8731
Lhum_RNA17021_R4	gene_8732
Sinv_RNA11764_R0	gene_8733
Sinv_RNA11765_R0	gene_8734
Cbir_RNA20485_R0	gene_8734
Lhum_RNA17019_R6	gene_8735
Sinv_RNA14269_R6	gene_8736
Dqua_RNA3997_R4	gene_8737
Sinv_RNA11768_R0	gene_8738
Nvit_RNA5938_R1	gene_8739
Sinv_RNA11776_R5	gene_8740
Sinv_RNA11770_R0	gene_8741
Lhum_RNA6474_R1	gene_8742
Sinv_RNA11581_R5	gene_8743
Lhum_RNA3467_R2	gene_8744
Sinv_RNA11773_R0	gene_8745
Aech_RNA20610_R4	gene_8745
Nvit_RNA16272_R6	gene_8746
Aech_RNA15210_R2	gene_8747
Sinv_RNA17429_R3	gene_8748
Sinv_RNA17445_R1	gene_8749
Sinv_RNA11775_R0	gene_8750
Sinv_RNA11776_R0	gene_8751
Mpha_RNA3926_R7	gene_8752
Lhum_RNA21634_R3	gene_8753
Sinv_RNA13208_R5	gene_8754
Sinv_RNA11781_R0	gene_8755
Lhum_RNA1018_R9	gene_8756
Sinv_RNA11782_R0	gene_8757
Sinv_RNA11783_R0	gene_8757
Lhum_RNA8436_R2	gene_8757
Cbir_RNA4506_R0	gene_8757
Nvit_RNA13180_R1	gene_8757
Sinv_RNA971_R5	gene_8757
Aech_RNA3247_R8	gene_8758
Mpha_RNA17339_R0	gene_8759
Dqua_RNA1601_R6	gene_8760
Sinv_RNA11789_R0	gene_8761
Sinv_RNA11790_R0	gene_8762
Aech_RNA13452_R0	gene_8763
Sinv_RNA11792_R0	gene_8764
Sinv_RNA11794_R0	gene_8765
Sinv_RNA11795_R0	gene_8766
Sinv_RNA11797_R0	gene_8767
Sinv_RNA11801_R0	gene_8767
Mpha_RNA21960_R0	gene_8767
Sinv_RNA11802_R0	gene_8768
Sinv_RNA11803_R0	gene_8769
Sinv_RNA11806_R0	gene_8770
Sinv_RNA11807_R0	gene_8771
Aech_RNA13433_R0	gene_8771
Dqua_RNA22228_R0	gene_8771
Nvit_RNA12781_R0	gene_8772
Sinv_RNA11816_R0	gene_8773
Sinv_RNA11818_R0	gene_8774
Dmel_RNA29070_R0	gene_8775
Sinv_RNA11828_R0	gene_8776
Cbir_RNA11530_R0	gene_8777
Sinv_RNA11841_R0	gene_8778
Sinv_RNA11843_R0	gene_8779
Mpha_RNA7189_R0	gene_8779
Dqua_RNA11999_R0	gene_8779
Sinv_RNA4119_R9	gene_8780
Sinv_RNA11845_R0	gene_8781
Sinv_RNA11849_R0	gene_8782
Lhum_RNA17174_R0	gene_8782
Nvit_RNA13281_R0	gene_8782
Sinv_RNA11854_R0	gene_8783
Cbir_RNA4952_R0	gene_8783
Sinv_RNA11855_R0	gene_8784
Sinv_RNA11788_R0	gene_8785
Dqua_RNA9703_R0	gene_8785
Aech_RNA13454_R0	gene_8785
Dqua_RNA6800_R6	gene_8786
Sinv_RNA11791_R0	gene_8787
Sinv_RNA11793_R0	gene_8788
Mpha_RNA23319_R0	gene_8788
Sinv_RNA11810_R0	gene_8789
Sinv_RNA11811_R0	gene_8790
Dmel_RNA22933_R0	gene_8791
Dqua_RNA12215_R0	gene_8792
Sinv_RNA11815_R0	gene_8793
Dmel_RNA31973_R6	gene_8794
Sinv_RNA11819_R0	gene_8795
Mpha_RNA23292_R0	gene_8796
Sinv_RNA11822_R0	gene_8797
Cbir_RNA25541_R0	gene_8798
Sinv_RNA11823_R0	gene_8799
Sinv_RNA11824_R0	gene_8800
Nvit_RNA20394_R0	gene_8800
Dmel_RNA26840_R0	gene_8800
Sinv_RNA11825_R0	gene_8801
Sinv_RNA11826_R0	gene_8802
Sinv_RNA11827_R0	gene_8803
Lhum_RNA17305_R0	gene_8804
Aech_RNA21058_R0	gene_8804
Sinv_RNA11832_R0	gene_8805
Sinv_RNA11833_R0	gene_8806
Sinv_RNA11834_R0	gene_8807
Sinv_RNA11835_R0	gene_8808
Sinv_RNA11836_R0	gene_8809
Sinv_RNA11837_R0	gene_8810
Sinv_RNA11838_R0	gene_8811
Dmel_RNA26818_R0	gene_8811
Sinv_RNA11840_R0	gene_8812
Lhum_RNA17297_R0	gene_8812
Cbir_RNA11521_R0	gene_8812
Mpha_RNA4332_R0	gene_8813
Sinv_RNA11842_R0	gene_8814
Dmel_RNA22755_R4	gene_8815
Sinv_RNA11846_R0	gene_8816
Amel_RNA25146_R0	gene_8816
Dmel_RNA20426_R0	gene_8816
Sinv_RNA11847_R0	gene_8817
Cbir_RNA11513_R0	gene_8817
Sinv_RNA11850_R0	gene_8818
Sinv_RNA11851_R0	gene_8818
Sinv_RNA11852_R0	gene_8819
Sinv_RNA11853_R0	gene_8820
Sinv_RNA11859_R0	gene_8821
Sinv_RNA11008_R8	gene_8822
Sinv_RNA11860_R0	gene_8823
Cbir_RNA6925_R6	gene_8824
Mpha_RNA1583_R1	gene_8825
Aech_RNA6940_R3	gene_8826
Sinv_RNA11864_R0	gene_8827
Dmel_RNA2377_R0	gene_8827
Lhum_RNA21578_R3	gene_8828
Mpha_RNA14621_R1	gene_8829
Aech_RNA6632_R1	gene_8830
Dqua_RNA22465_R0	gene_8831
Cbir_RNA17616_R8	gene_8832
Sinv_RNA11865_R0	gene_8833
Sinv_RNA4246_R4	gene_8833
Nvit_RNA19573_R3	gene_8834
Sinv_RNA11866_R0	gene_8835
Sinv_RNA12003_R5	gene_8836
Cbir_RNA23179_R2	gene_8837
Sinv_RNA11869_R0	gene_8838
Lhum_RNA10361_R0	gene_8839
Sinv_RNA11876_R0	gene_8840
Sinv_RNA11879_R0	gene_8841
Nvit_RNA24019_R0	gene_8841
Sinv_RNA11884_R0	gene_8842
Sinv_RNA11885_R0	gene_8843
Sinv_RNA11889_R0	gene_8844
Sinv_RNA11890_R0	gene_8845
Lhum_RNA13077_R0	gene_8845
Sinv_RNA11891_R0	gene_8846
Dqua_RNA9180_R0	gene_8846
Sinv_RNA11893_R0	gene_8847
Mpha_RNA17096_R0	gene_8847
Lhum_RNA22702_R0	gene_8847
Sinv_RNA11897_R0	gene_8848
Sinv_RNA11899_R0	gene_8849
Cbir_RNA19721_R0	gene_8849
Nvit_RNA17478_R0	gene_8849
Sinv_RNA11908_R0	gene_8850
Sinv_RNA11910_R0	gene_8851
Sinv_RNA11911_R0	gene_8852
Sinv_RNA13504_R2	gene_8853
Sinv_RNA13504_R3	gene_8854
Sinv_RNA13504_R4	gene_8855
Sinv_RNA11871_R0	gene_8856
Mpha_RNA23323_R1	gene_8856
Cbir_RNA18836_R1	gene_8856
Amel_RNA10867_R1	gene_8856
Sinv_RNA11874_R0	gene_8857
Mpha_RNA23326_R0	gene_8857
Sinv_RNA11880_R0	gene_8858
Sinv_RNA11881_R0	gene_8859
Aech_RNA21081_R1	gene_8859
Sinv_RNA11887_R0	gene_8860
Mpha_RNA17105_R0	gene_8860
Sinv_RNA11895_R0	gene_8861
Sinv_RNA11896_R0	gene_8862
Lhum_RNA149_R0	gene_8862
Sinv_RNA11900_R0	gene_8863
Sinv_RNA11902_R0	gene_8864
Mpha_RNA15357_R0	gene_8865
Sinv_RNA21640_R3	gene_8866
Sinv_RNA11912_R1	gene_8867
Sinv_RNA11913_R0	gene_8868
Mpha_RNA416_R0	gene_8868
Dqua_RNA17622_R2	gene_8869
Sinv_RNA21149_R6	gene_8870
Sinv_RNA11915_R0	gene_8871
Sinv_RNA21276_R5	gene_8872
Sinv_RNA22036_R1	gene_8873
Dqua_RNA22014_R2	gene_8874
Sinv_RNA11919_R0	gene_8875
Aech_RNA4412_R4	gene_8875
Sinv_RNA11922_R0	gene_8876
Amel_RNA22544_R0	gene_8876
Nvit_RNA21647_R1	gene_8876
Amel_RNA10885_R2	gene_8876
Dqua_RNA1792_R4	gene_8876
Sinv_RNA11923_R0	gene_8877
Cbir_RNA24351_R0	gene_8877
Dmel_RNA13836_R2	gene_8877
Nvit_RNA2286_R8	gene_8877
Cbir_RNA24352_R0	gene_8878
Sinv_RNA11926_R0	gene_8879
Sinv_RNA11924_R0	gene_8879
Sinv_RNA11925_R0	gene_8879
Nvit_RNA21482_R0	gene_8879
Sinv_RNA11927_R0	gene_8880
Sinv_RNA15922_R1	gene_8881
Sinv_RNA11932_R0	gene_8882
Amel_RNA18857_R0	gene_8882
Sinv_RNA11933_R0	gene_8883
Sinv_RNA11941_R0	gene_8884
Sinv_RNA11943_R0	gene_8885
Sinv_RNA11942_R0	gene_8886
Sinv_RNA11945_R0	gene_8887
Lhum_RNA20252_R1	gene_8887
Lhum_RNA20251_R1	gene_8887
Sinv_RNA11946_R0	gene_8888
Cbir_RNA11053_R0	gene_8888
Lhum_RNA1039_R1	gene_8888
Aech_RNA20511_R9	gene_8888
Sinv_RNA12900_R7	gene_8888
Sinv_RNA21947_R2	gene_8888
Sinv_RNA19160_R4	gene_8888
Sinv_RNA11916_R0	gene_8889
Nvit_RNA1343_R1	gene_8889
Lhum_RNA1472_R0	gene_8890
Sinv_RNA11920_R0	gene_8891
Sinv_RNA11930_R0	gene_8892
Sinv_RNA11940_R0	gene_8893
Dqua_RNA6594_R0	gene_8894
Sinv_RNA3045_R3	gene_8895
Mpha_RNA2620_R3	gene_8896
Sinv_RNA9945_R3	gene_8897
Cbir_RNA1048_R4	gene_8898
Lhum_RNA9461_R4	gene_8899
Lhum_RNA3467_R5	gene_8900
Sinv_RNA11952_R0	gene_8901
Cbir_RNA7708_R5	gene_8902
Sinv_RNA5260_R9	gene_8903
Sinv_RNA19154_R5	gene_8904
Sinv_RNA19048_R2	gene_8905
Lhum_RNA7096_R3	gene_8906
Sinv_RNA11913_R3	gene_8907
Sinv_RNA11953_R0	gene_8908
Sinv_RNA13211_R1	gene_8909
Cbir_RNA3334_R2	gene_8910
Lhum_RNA15273_R9	gene_8911
Sinv_RNA13035_R2	gene_8912
Sinv_RNA11957_R0	gene_8913
Lhum_RNA6496_R7	gene_8914
Sinv_RNA19074_R8	gene_8915
Cbir_RNA17072_R2	gene_8916
Lhum_RNA23902_R8	gene_8917
Cbir_RNA11714_R0	gene_8918
Dmel_RNA12815_R0	gene_8919
Mpha_RNA14989_R4	gene_8920
Mpha_RNA7942_R0	gene_8921
Sinv_RNA11959_R0	gene_8922
Sinv_RNA11960_R0	gene_8923
Dqua_RNA9026_R0	gene_8924
Aech_RNA13119_R1	gene_8925
Aech_RNA17945_R0	gene_8926
Sinv_RNA21491_R8	gene_8927
Aech_RNA4439_R3	gene_8928
Sinv_RNA17929_R2	gene_8929
Sinv_RNA21356_R2	gene_8930
Sinv_RNA11962_R0	gene_8931
Sinv_RNA11963_R0	gene_8932
Aech_RNA9872_R0	gene_8932
Lhum_RNA4123_R0	gene_8932
Lhum_RNA4117_R1	gene_8932
Sinv_RNA11964_R0	gene_8933
Lhum_RNA4117_R0	gene_8933
Mpha_RNA11537_R0	gene_8934
Sinv_RNA11967_R0	gene_8935
Aech_RNA9881_R0	gene_8935
Nvit_RNA6193_R0	gene_8935
Sinv_RNA11968_R0	gene_8936
Mpha_RNA13324_R1	gene_8937
Cbir_RNA4454_R0	gene_8937
Sinv_RNA11978_R0	gene_8938
Sinv_RNA11979_R0	gene_8939
Mpha_RNA18878_R0	gene_8940
Sinv_RNA11982_R0	gene_8941
Dmel_RNA2431_R0	gene_8941
Sinv_RNA11996_R0	gene_8942
Dqua_RNA15748_R0	gene_8943
Lhum_RNA4114_R0	gene_8944
Sinv_RNA11974_R0	gene_8945
Sinv_RNA11973_R0	gene_8945
Sinv_RNA11976_R0	gene_8945
Cbir_RNA4461_R0	gene_8945
Aech_RNA9904_R0	gene_8946
Sinv_RNA11983_R0	gene_8947
Sinv_RNA11985_R0	gene_8948
Sinv_RNA11989_R0	gene_8949
Mpha_RNA18885_R0	gene_8949
Sinv_RNA11994_R0	gene_8950
Mpha_RNA18892_R0	gene_8950
Sinv_RNA11995_R0	gene_8951
Sinv_RNA11999_R0	gene_8952
Sinv_RNA16627_R6	gene_8953
Lhum_RNA418_R7	gene_8954
Sinv_RNA12001_R0	gene_8955
Lhum_RNA2168_R2	gene_8956
Sinv_RNA19564_R2	gene_8957
Sinv_RNA12003_R0	gene_8958
Sinv_RNA18906_R1	gene_8959
Lhum_RNA21509_R0	gene_8960
Lhum_RNA23907_R5	gene_8961
Cbir_RNA19522_R8	gene_8962
Sinv_RNA12006_R0	gene_8963
Cbir_RNA20822_R7	gene_8964
Sinv_RNA22194_R5	gene_8965
Aech_RNA10722_R4	gene_8966
Cbir_RNA14769_R6	gene_8967
Cbir_RNA20430_R6	gene_8968
Sinv_RNA12007_R0	gene_8969
Dqua_RNA1015_R0	gene_8970
Sinv_RNA18509_R8	gene_8971
Cbir_RNA6997_R8	gene_8972
Sinv_RNA12011_R0	gene_8973
Sinv_RNA19074_R6	gene_8974
Sinv_RNA12012_R0	gene_8975
Nvit_RNA26121_R8	gene_8976
Sinv_RNA17885_R1	gene_8977
Sinv_RNA12013_R0	gene_8978
Dmel_RNA5549_R0	gene_8979
Sinv_RNA12014_R0	gene_8980
Cbir_RNA23185_R3	gene_8981
Lhum_RNA8210_R6	gene_8982
Mpha_RNA9532_R3	gene_8983
Dqua_RNA22010_R8	gene_8984
Lhum_RNA7473_R4	gene_8985
Lhum_RNA371_R6	gene_8986
Lhum_RNA579_R9	gene_8987
Sinv_RNA12015_R0	gene_8988
Sinv_RNA17664_R1	gene_8988
Lhum_RNA7014_R1	gene_8988
Mpha_RNA10375_R0	gene_8988
Sinv_RNA17663_R2	gene_8988
Cbir_RNA22251_R1	gene_8989
Sinv_RNA15726_R5	gene_8990
Sinv_RNA12017_R0	gene_8991
Mpha_RNA9840_R1	gene_8992
Sinv_RNA14269_R3	gene_8993
Sinv_RNA12018_R0	gene_8994
Sinv_RNA5817_R1	gene_8995
Nvit_RNA16266_R3	gene_8996
Lhum_RNA23912_R1	gene_8997
Cbir_RNA1048_R3	gene_8998
Sinv_RNA12023_R2	gene_8999
Lhum_RNA7431_R5	gene_9000
Sinv_RNA5818_R1	gene_9001
Lhum_RNA21958_R6	gene_9002
Cbir_RNA16649_R0	gene_9003
Sinv_RNA19948_R7	gene_9004
Sinv_RNA12019_R0	gene_9005
Sinv_RNA18632_R6	gene_9006
Nvit_RNA24499_R8	gene_9007
Nvit_RNA11380_R4	gene_9008
Sinv_RNA533_R3	gene_9009
Sinv_RNA12022_R0	gene_9010
Mpha_RNA1970_R1	gene_9011
Sinv_RNA12023_R0	gene_9012
Aech_RNA4242_R4	gene_9013
Sinv_RNA12021_R0	gene_9014
Amel_RNA13345_R1	gene_9015
Cbir_RNA25332_R5	gene_9016
Sinv_RNA21557_R3	gene_9016
Sinv_RNA12026_R0	gene_9017
Sinv_RNA12027_R0	gene_9018
Sinv_RNA17429_R4	gene_9019
Nvit_RNA5168_R9	gene_9020
Sinv_RNA8796_R1	gene_9021
Sinv_RNA12029_R0	gene_9022
Cbir_RNA20254_R0	gene_9023
Cbir_RNA23028_R6	gene_9024
Sinv_RNA12031_R0	gene_9025
Sinv_RNA19949_R1	gene_9026
Lhum_RNA417_R9	gene_9027
Sinv_RNA21714_R6	gene_9028
Mpha_RNA6697_R0	gene_9029
Sinv_RNA12032_R0	gene_9030
Lhum_RNA419_R3	gene_9031
Sinv_RNA5806_R6	gene_9032
Sinv_RNA12034_R0	gene_9033
Nvit_RNA1776_R2	gene_9034
Cbir_RNA10312_R0	gene_9035
Dmel_RNA6147_R0	gene_9036
Sinv_RNA18092_R1	gene_9037
Sinv_RNA12040_R0	gene_9038
Cbir_RNA2354_R6	gene_9039
Sinv_RNA21536_R2	gene_9040
Dmel_RNA18148_R0	gene_9041
Sinv_RNA12043_R0	gene_9042
Sinv_RNA12046_R0	gene_9043
Sinv_RNA12051_R0	gene_9044
Sinv_RNA12054_R0	gene_9045
Amel_RNA1126_R0	gene_9045
Sinv_RNA12060_R0	gene_9046
Mpha_RNA5863_R0	gene_9046
Mpha_RNA1388_R8	gene_9046
Dmel_RNA33043_R7	gene_9046
Sinv_RNA12061_R0	gene_9047
Sinv_RNA12064_R0	gene_9048
Sinv_RNA12066_R0	gene_9049
Sinv_RNA12067_R0	gene_9050
Mpha_RNA9864_R0	gene_9050
Mpha_RNA9373_R0	gene_9050
Sinv_RNA12070_R0	gene_9051
Sinv_RNA12071_R0	gene_9052
Dmel_RNA5265_R0	gene_9052
Mpha_RNA5079_R0	gene_9053
Lhum_RNA23892_R0	gene_9054
Nvit_RNA9519_R0	gene_9054
Sinv_RNA12085_R0	gene_9055
